2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,32, ORENSE              ,11780,7.94,7.94,7.94
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,33, ASTURIAS            ,18880,8.01,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,36, PONTEVEDRA          ,32728,8.04,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,37, SALAMANCA           ,17060,7.94,7.94,7.94
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,45, TOLEDO              ,36540,7.96,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,46, VALENCIA            ,100190,8.16,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,47, VALLADOLID          ,900,7.75,7.75,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,49, ZAMORA              ,1250,8.18,8.18,8.18
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,50, ZARAGOZA            ,27950,8.1,8.18,7.94
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,54, POLONIA             ,67170,8.01,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,60, FRANCIA             ,89228,8.09,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,61, ALEMANIA            ,43720,8.11,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,62, ITALIA              ,12000,7.85,7.94,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,63, GRAN BRETAÑA        ,7670,8.18,8.18,8.18
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,64, BELGICA             ,7665,7.96,8.18,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,65, HOLANDA             ,36608,8.12,8.41,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,67, IRLANDA             ,9350,8.18,8.18,8.18
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,69, PORTUGAL            ,4540,7.75,7.75,7.75
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,70, DINAMARCA           ,8808,8.18,8.41,7.94
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,78, URUGUAY             ,3780,8.18,8.18,8.18
2020-01-01,2020-01-31, CA 0208, VACUNO DESPIECE VACA          ,81, AUSTRIA             ,385,7.75,7.75,7.75
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,4, ALMERIA             ,15000,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,8, BARCELONA           ,36880,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,10, CACERES             ,103236,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,13, CIUDAD REAL         ,47700,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,15, LA CORUÑA           ,1000,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,17, GERONA              ,6000,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,28, MADRID              ,10380,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,31, NAVARRA             ,5000,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,46, VALENCIA            ,23480,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,47, VALLADOLID          ,21220,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,50, ZARAGOZA            ,13000,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,61, ALEMANIA            ,1980,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,62, ITALIA              ,10000,2.39,2.39,2.39
2020-01-01,2020-01-31, CA 0301, VACUNO CASQUERIA              ,65, HOLANDA             ,5800,2.39,2.39,2.39
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,6, BADAJOZ             ,101755,6.82,7.28,6.08
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,24, LEON                ,10044,7.04,7.28,6.68
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,28, MADRID              ,15600,6.68,6.68,6.68
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,31, NAVARRA             ,12540,6.86,7.28,6.08
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,40, SEGOVIA             ,5170,6.98,7.28,6.68
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,42, SORIA               ,7200,6.08,6.08,6.08
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,47, VALLADOLID          ,8920,6.58,6.98,6.08
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,49, ZAMORA              ,41820,6.85,7.28,6.08
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,50, ZARAGOZA            ,32460,6.38,6.98,6.08
2020-01-01,2020-01-31, CB 0101, OVINO CANAL                   ,62, ITALIA              ,7400,6.68,7.28,6.08
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,6, BADAJOZ             ,2325,7.43,7.43,7.43
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,8, BARCELONA           ,3180,7.88,8.03,7.73
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,9, BURGOS              ,4400,7.43,8.03,6.83
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,16, CUENCA              ,4000,7.43,7.43,7.43
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,17, GERONA              ,4180,8.03,8.03,8.03
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,42, SORIA               ,460,7.43,7.43,7.43
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,47, VALLADOLID          ,2160,7.28,7.73,6.83
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,49, ZAMORA              ,33000,7.43,8.03,6.83
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,50, ZARAGOZA            ,46360,7.76,8.03,7.43
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,60, FRANCIA             ,4440,7.73,8.03,7.43
2020-01-01,2020-01-31, CB 0201, OVINO DESPIECE                ,62, ITALIA              ,28640,7.73,7.73,7.73
2020-01-01,2020-01-31, CB 0301, OVINO CASQUERIA               ,62, ITALIA              ,10000,1.7,1.7,1.7
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,5, AVILA               ,8000,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,16, CUENCA              ,63380,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,17, GERONA              ,34065,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,19, GUADALAJARA         ,2300,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,28, MADRID              ,53380,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,29, MALAGA              ,37820,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,36, PONTEVEDRA          ,21200,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,37, SALAMANCA           ,2300,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,40, SEGOVIA             ,4000,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,41, SEVILLA             ,9080,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,45, TOLEDO              ,126360,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,47, VALLADOLID          ,27980,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,50, ZARAGOZA            ,1809180,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0101, PORCINO CANAL                 ,54, POLONIA             ,43480,2.4,2.4,2.4
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,4, ALMERIA             ,16740,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,5, AVILA               ,10500,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,8, BARCELONA           ,22375,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,9, BURGOS              ,26380,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,10, CACERES             ,8550,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,13, CIUDAD REAL         ,740,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,14, CORDOBA             ,10960,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,15, LA CORUÑA           ,44000,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,16, CUENCA              ,47500,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,17, GERONA              ,13080,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,23, JAEN                ,7120,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,24, LEON                ,19660,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,26, LA RIOJA            ,8200,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,27, LUGO                ,7600,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,28, MADRID              ,55190,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,29, MALAGA              ,63770,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,30, MURCIA              ,26000,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,32, ORENSE              ,600,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,40, SEGOVIA             ,3500,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,45, TOLEDO              ,203600,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,46, VALENCIA            ,30860,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,47, VALLADOLID          ,22340,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,50, ZARAGOZA            ,65360,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,60, FRANCIA             ,29440,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0201, PORCINO DESPIECE              ,69, PORTUGAL            ,21540,3.69,3.69,3.69
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,6, BADAJOZ             ,2400,1.6,1.6,1.6
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,8, BARCELONA           ,4080,1.66,1.66,1.66
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,16, CUENCA              ,330,1.66,1.66,1.66
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,22, HUESCA              ,10760,1.66,1.66,1.66
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,45, TOLEDO              ,45925,1.66,1.66,1.66
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,50, ZARAGOZA            ,20720,1.66,1.66,1.66
2020-01-01,2020-01-31, CC 0301, PORCINO CASQUERIA             ,61, ALEMANIA            ,17280,1.66,1.66,1.66
2020-01-01,2020-01-31, CC 0401, PORCINO CONSERVA              ,8, BARCELONA           ,5760,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,4, ALMERIA             ,4500,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,5, AVILA               ,10820,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,8, BARCELONA           ,138525,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,9, BURGOS              ,45390,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,10, CACERES             ,600,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,13, CIUDAD REAL         ,17240,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,14, CORDOBA             ,12600,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,16, CUENCA              ,58905,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,17, GERONA              ,100198,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,19, GUADALAJARA         ,6040,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,20, GUIPUZCOA           ,16500,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,23, JAEN                ,22780,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,25, LERIDA              ,9700,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,26, LA RIOJA            ,20600,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,28, MADRID              ,127395,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,29, MALAGA              ,37030,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,30, MURCIA              ,151440,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,31, NAVARRA             ,11820,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,33, ASTURIAS            ,55420,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,37, SALAMANCA           ,606820,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,40, SEGOVIA             ,3640,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,41, SEVILLA             ,11060,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,42, SORIA               ,20620,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,43, TARRAGONA           ,8420,0,0,0
2020-01-01,2020-01-31, CC 0501, PORCINO ELABORADO             ,45, TOLEDO              ,460961,0,0,0
